                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    145,                0.70384,                0.57849,                 1.1755,                0.83312,                0.81285,                 0.8572,                0.56623,                 1.1747,                0.75358,                 1.6176,               0.002872,               0.002872,               0.002872
                    146,                0.69548,                0.56277,                 1.1721,                0.85594,                 0.7933,                0.85722,                0.56823,                 1.1623,                0.76401,                 1.6052,              0.0028225,              0.0028225,              0.0028225
                    147,                0.68885,                0.58121,                 1.1687,                0.85449,                0.80377,                0.85727,                0.56789,                 1.1737,                0.75296,                 1.6272,               0.002773,               0.002773,               0.002773
                    148,                0.69325,                 0.5668,                 1.1747,                0.88435,                0.77095,                0.85441,                0.56856,                 1.1709,                0.78379,                 1.6149,              0.0027235,              0.0027235,              0.0027235
                    149,                0.68666,                0.56732,                 1.1676,                0.89407,                0.76676,                0.86297,                0.57008,                 1.1754,                0.77604,                 1.6156,               0.002674,               0.002674,               0.002674
                    150,                0.68855,                0.56752,                 1.1689,                0.86063,                0.79348,                0.85736,                0.56779,                 1.1858,                0.78125,                 1.6283,              0.0026245,              0.0026245,              0.0026245
                    151,                0.68071,                0.55277,                 1.1643,                0.87513,                0.78911,                0.85749,                0.56951,                 1.1763,                0.76745,                 1.6262,               0.002575,               0.002575,               0.002575
                    152,                0.69148,                0.56061,                 1.1649,                0.87521,                0.78911,                0.85641,                0.57276,                 1.1729,                0.76239,                 1.6307,              0.0025255,              0.0025255,              0.0025255
                    153,                0.67171,                0.55602,                 1.1559,                0.87862,                0.77654,                0.85569,                0.56698,                 1.1777,                0.76629,                 1.6342,               0.002476,               0.002476,               0.002476
                    154,                0.68257,                0.55951,                 1.1602,                0.87665,                 0.7742,                0.85053,                0.56635,                 1.1883,                0.76775,                 1.6509,              0.0024265,              0.0024265,              0.0024265
                    155,                0.67955,                0.54849,                  1.157,                0.86536,                0.79888,                0.86058,                0.57088,                 1.1797,                0.74597,                 1.6376,               0.002377,               0.002377,               0.002377
                    156,                0.67394,                0.55049,                 1.1604,                0.85106,                0.79609,                0.85619,                0.56688,                  1.187,                0.74889,                 1.6389,              0.0023275,              0.0023275,              0.0023275
                    157,                0.67711,                0.55055,                 1.1473,                0.85241,                0.79855,                0.85733,                0.56934,                 1.1825,                0.76654,                  1.637,               0.002278,               0.002278,               0.002278
                    158,                0.66839,                0.54227,                 1.1489,                0.84958,                0.80587,                0.85624,                0.56776,                 1.1887,                0.76096,                 1.6488,              0.0022285,              0.0022285,              0.0022285
                    159,                0.65843,                0.53382,                 1.1463,                0.86031,                0.80168,                0.85292,                0.56513,                 1.1871,                0.76672,                 1.6482,               0.002179,               0.002179,               0.002179
                    160,                0.66248,                0.53421,                 1.1377,                0.87634,                0.78193,                0.85598,                0.56637,                 1.1828,                0.76292,                 1.6469,              0.0021295,              0.0021295,              0.0021295
                    161,                0.66132,                0.53793,                 1.1473,                0.86459,                 0.7919,                0.85474,                0.56734,                 1.1853,                0.77389,                 1.6464,                0.00208,                0.00208,                0.00208
                    162,                0.66446,                 0.5446,                  1.146,                0.86538,                 0.7933,                0.85282,                0.56744,                 1.1882,                0.78601,                 1.6442,              0.0020305,              0.0020305,              0.0020305
                    163,                0.65382,                0.52279,                 1.1301,                0.85289,                0.79351,                  0.856,                0.56663,                 1.1892,                 0.7739,                 1.6478,               0.001981,               0.001981,               0.001981
                    164,                 0.6573,                0.53308,                 1.1353,                0.85371,                 0.7933,                0.85335,                0.56361,                 1.1901,                0.77801,                 1.6548,              0.0019315,              0.0019315,              0.0019315
                    165,                0.65673,                0.52924,                 1.1391,                0.85165,                0.79379,                0.84862,                0.56302,                 1.1914,                0.78339,                 1.6552,               0.001882,               0.001882,               0.001882
                    166,                0.64283,                0.52287,                 1.1356,                 0.8491,                0.79373,                0.84625,                0.56251,                 1.1933,                0.79232,                 1.6545,              0.0018325,              0.0018325,              0.0018325
                    167,                0.62787,                0.50736,                 1.1214,                 0.8335,                0.81103,                0.84854,                0.56361,                 1.1944,                0.79666,                 1.6557,               0.001783,               0.001783,               0.001783
                    168,                0.63241,                0.51417,                 1.1302,                0.85923,                0.77514,                0.84837,                 0.5652,                 1.1915,                0.80487,                 1.6495,              0.0017335,              0.0017335,              0.0017335
                    169,                0.64913,                0.51804,                 1.1344,                 0.8824,                0.76676,                0.85047,                0.56727,                 1.1942,                0.80233,                 1.6567,               0.001684,               0.001684,               0.001684
                    170,                0.64206,                0.51376,                 1.1352,                 0.8666,                0.77933,                0.85148,                0.56775,                 1.1938,                0.79807,                  1.659,              0.0016345,              0.0016345,              0.0016345
                    171,                0.63565,                0.50641,                 1.1274,                0.87778,                0.78631,                0.84882,                0.56517,                 1.1955,                0.80386,                  1.663,               0.001585,               0.001585,               0.001585
                    172,                0.63721,                0.51147,                 1.1203,                0.87491,                0.78151,                0.84374,                0.56409,                 1.1997,                0.81221,                 1.6659,              0.0015355,              0.0015355,              0.0015355
                    173,                0.63692,                0.50656,                 1.1288,                0.87651,                0.78314,                0.84481,                0.56308,                  1.205,                0.80953,                 1.6741,               0.001486,               0.001486,               0.001486
                    174,                0.63055,                0.49981,                 1.1176,                0.87675,                0.78486,                 0.8455,                0.56649,                 1.2004,                0.81068,                 1.6671,              0.0014365,              0.0014365,              0.0014365
                    175,                0.62397,                0.50035,                 1.1152,                0.86937,                0.79006,                0.84951,                0.57081,                 1.1984,                0.80313,                 1.6716,               0.001387,               0.001387,               0.001387
                    176,                0.61958,                0.49092,                 1.1094,                0.87276,                0.79512,                0.85065,                0.56846,                 1.1939,                0.79108,                 1.6695,              0.0013375,              0.0013375,              0.0013375
                    177,                0.62417,                0.48997,                 1.1199,                0.89519,                0.78352,                0.84901,                0.56961,                 1.1925,                0.80114,                 1.6631,               0.001288,               0.001288,               0.001288
                    178,                0.61715,                0.48607,                 1.1099,                0.89887,                0.78205,                0.84973,                0.56929,                 1.1965,                0.80261,                 1.6693,              0.0012385,              0.0012385,              0.0012385
                    179,                0.62644,                0.49759,                 1.1208,                0.88433,                0.78631,                0.84687,                0.56767,                 1.1979,                0.80133,                 1.6688,               0.001189,               0.001189,               0.001189
                    180,                0.61814,                0.49243,                 1.1093,                0.87843,                0.78212,                0.84704,                0.56595,                 1.1961,                0.81123,                 1.6661,              0.0011395,              0.0011395,              0.0011395
                    181,                0.60685,                0.47839,                 1.1022,                0.87829,                0.77602,                 0.8427,                0.56503,                 1.1959,                 0.8198,                 1.6682,                0.00109,                0.00109,                0.00109
                    182,                0.61432,                 0.4846,                 1.1142,                0.88097,                 0.7753,                0.84483,                0.56567,                 1.1985,                 0.8153,                 1.6702,              0.0010405,              0.0010405,              0.0010405
                    183,                0.61344,                0.48587,                  1.111,                0.88559,                0.78073,                 0.8433,                 0.5654,                 1.1988,                0.81915,                 1.6721,               0.000991,               0.000991,               0.000991
                    184,                0.61259,                0.48847,                 1.1076,                0.87707,                0.77726,                0.83969,                0.56365,                 1.1977,                0.82035,                  1.671,              0.0009415,              0.0009415,              0.0009415
                    185,                0.59575,                0.46612,                  1.099,                0.87484,                0.77514,                0.83937,                0.56232,                 1.1967,                0.82015,                  1.674,               0.000892,               0.000892,               0.000892
                    186,                0.61084,                0.47458,                 1.1068,                0.85368,                0.79749,                0.84174,                0.56436,                  1.198,                0.81923,                 1.6788,              0.0008425,              0.0008425,              0.0008425
                    187,                 0.6022,                0.47444,                 1.0986,                0.85915,                0.78911,                0.84153,                0.56271,                 1.1968,                0.81757,                   1.68,               0.000793,               0.000793,               0.000793
                    188,                0.59595,                0.46636,                    1.1,                 0.8513,                0.79609,                0.84244,                0.56206,                 1.1974,                0.81986,                 1.6829,              0.0007435,              0.0007435,              0.0007435
                    189,                0.59368,                0.47093,                 1.0912,                0.84594,                0.80587,                0.84496,                0.56308,                 1.1978,                0.81727,                  1.684,               0.000694,               0.000694,               0.000694
                    190,                0.59995,                0.47697,                 1.0993,                0.84299,                0.81006,                0.84594,                 0.5633,                 1.1989,                0.81635,                 1.6869,              0.0006445,              0.0006445,              0.0006445
                    191,                0.49641,                0.33306,                0.98335,                0.85224,                0.81006,                0.84488,                0.56313,                    1.2,                 0.8231,                 1.6921,               0.000595,               0.000595,               0.000595
                    192,                0.47557,                0.30934,                0.97186,                0.85345,                0.80168,                0.83966,                0.56256,                 1.2029,                0.82707,                 1.6965,              0.0005455,              0.0005455,              0.0005455
                    193,                0.46496,                0.29369,                0.96283,                0.83281,                0.82263,                0.84223,                0.56342,                 1.2065,                0.83091,                 1.6994,               0.000496,               0.000496,               0.000496
                    194,                0.46454,                0.29889,                0.96129,                0.83496,                0.82669,                0.84485,                0.56518,                 1.2041,                0.82956,                 1.6988,              0.0004465,              0.0004465,              0.0004465
                    195,                0.46112,                0.28927,                0.95911,                0.84041,                0.82373,                0.84582,                0.56647,                 1.2026,                0.82901,                 1.6998,               0.000397,               0.000397,               0.000397
                    196,                0.45489,                0.28548,                0.95842,                0.83368,                 0.8331,                0.84559,                0.56603,                 1.2006,                0.82954,                 1.7007,              0.0003475,              0.0003475,              0.0003475
                    197,                0.44764,                0.29075,                0.96143,                0.83544,                0.83101,                0.84489,                0.56535,                 1.2011,                0.83649,                 1.7024,               0.000298,               0.000298,               0.000298
                    198,                0.45186,                 0.2863,                0.95926,                0.83807,                0.83129,                0.84406,                0.56535,                 1.2033,                0.84733,                 1.7056,              0.0002485,              0.0002485,              0.0002485
                    199,                0.43955,                0.28502,                0.94614,                0.83655,                 0.8324,                0.84493,                0.56531,                  1.203,                0.84404,                 1.7061,               0.000199,               0.000199,               0.000199
                    200,                 0.4426,                0.28473,                0.94463,                 0.8357,                0.82961,                0.84491,                0.56464,                 1.2034,                0.84409,                 1.7079,              0.0001495,              0.0001495,              0.0001495
